,x,y
489,21.141593243322475,-157.91310222254862
490,20.0,-158.0
491,18.280734354400277,-158.04280327888773
492,16.4437406388195,-158.01677277751145
493,14.509772349967209,-157.93582089022937
494,12.499582984552942,-157.81386001139992
495,10.433926039286241,-157.66480253538157
496,8.333555010876633,-157.50256085653268
497,6.219223396033669,-157.34104736921168
498,4.11168469146688,-157.19417446777695
499,2.031692393885809,-157.07585454658695
500,0.0,-157.0
501,-2.0299197525705788,-156.82780833903752
502,-4.107379471273658,-156.46768810800327
503,-6.212058356095341,-156.00446182575442
504,-8.323635607021714,-155.52295201114802
505,-10.421790424038887,-155.10798118304123
506,-12.486202007132949,-154.84437186029112
507,-14.496549556289992,-154.81694656175486
508,-16.432512271496112,-155.1105278062895
509,-18.27376935273743,-155.8099381127522
510,-20.0,-157.0
